"";"ensembl_transcript_id_version";"ensembl_gene_id"
"34623";"ENSDART00000145404.2";"ENSDARG00000068507"
"34624";"ENSDART00000145448.2";"ENSDARG00000078435"
"34625";"ENSDART00000145513.2";"ENSDARG00000045574"
"34626";"ENSDART00000146050.3";"ENSDARG00000063682"
"34627";"ENSDART00000146323.2";"ENSDARG00000011545"
"34628";"ENSDART00000146386.2";"ENSDARG00000035565"
"34629";"ENSDART00000146420.2";"ENSDARG00000006487"
"34630";"ENSDART00000146563.2";"ENSDARG00000025108"
"34631";"ENSDART00000146588.2";"ENSDARG00000088601"
"34632";"ENSDART00000146605.3";"ENSDARG00000028894"
"34633";"ENSDART00000146641.2";"ENSDARG00000025667"
"34634";"ENSDART00000147078.2";"ENSDARG00000058230"
"34635";"ENSDART00000147215.2";"ENSDARG00000017230"
"34636";"ENSDART00000147266.2";"ENSDARG00000030781"
"34637";"ENSDART00000147449.2";"ENSDARG00000087585"
"34638";"ENSDART00000147487.2";"ENSDARG00000059054"
"34639";"ENSDART00000147591.2";"ENSDARG00000040237"
"34640";"ENSDART00000147643.2";"ENSDARG00000092028"
"34641";"ENSDART00000147689.2";"ENSDARG00000112021"
"34642";"ENSDART00000147853.2";"ENSDARG00000045574"
"34643";"ENSDART00000147999.2";"ENSDARG00000006487"
"34644";"ENSDART00000148169.2";"ENSDARG00000044295"
"34645";"ENSDART00000148264.2";"ENSDARG00000093003"
"34646";"ENSDART00000148289.3";"ENSDARG00000025518"
"34647";"ENSDART00000148391.3";"ENSDARG00000038153"
"34648";"ENSDART00000148481.3";"ENSDARG00000060410"
"34649";"ENSDART00000148484.2";"ENSDARG00000036894"
"34650";"ENSDART00000148507.3";"ENSDARG00000013397"
"34651";"ENSDART00000148542.2";"ENSDARG00000013598"
"34652";"ENSDART00000148552.3";"ENSDARG00000038153"
"34653";"ENSDART00000148646.3";"ENSDARG00000014181"
"34654";"ENSDART00000148691.2";"ENSDARG00000013522"
"34655";"ENSDART00000148696.2";"ENSDARG00000071062"
"34656";"ENSDART00000148703.3";"ENSDARG00000036894"
"34657";"ENSDART00000148739.2";"ENSDARG00000041878"
"34658";"ENSDART00000148867.3";"ENSDARG00000038153"
"34659";"ENSDART00000148899.2";"ENSDARG00000040237"
"34660";"ENSDART00000148906.3";"ENSDARG00000069632"
"34661";"ENSDART00000148909.3";"ENSDARG00000014181"
"34662";"ENSDART00000148914.3";"ENSDARG00000013397"
"34663";"ENSDART00000149107.2";"ENSDARG00000070560"
"34664";"ENSDART00000149183.2";"ENSDARG00000025518"
"34665";"ENSDART00000149248.3";"ENSDARG00000038153"
"34666";"ENSDART00000149291.2";"ENSDARG00000036894"
"34667";"ENSDART00000149301.2";"ENSDARG00000014181"
"34668";"ENSDART00000149414.2";"ENSDARG00000038153"
"34669";"ENSDART00000149462.3";"ENSDARG00000036894"
"34670";"ENSDART00000149553.2";"ENSDARG00000052734"
"34671";"ENSDART00000149625.3";"ENSDARG00000088584"
"34672";"ENSDART00000149631.2";"ENSDARG00000027803"
"34673";"ENSDART00000149972.3";"ENSDARG00000014181"
"34674";"ENSDART00000150001.2";"ENSDARG00000014181"
"34675";"ENSDART00000150003.3";"ENSDARG00000075780"
"34676";"ENSDART00000150104.3";"ENSDARG00000027803"
"34677";"ENSDART00000150128.2";"ENSDARG00000014181"
"34678";"ENSDART00000150186.3";"ENSDARG00000036894"
"34679";"ENSDART00000150348.2";"ENSDARG00000096024"
"34680";"ENSDART00000150448.2";"ENSDARG00000005525"
"34681";"ENSDART00000150969.2";"ENSDARG00000063726"
"34682";"ENSDART00000151164.2";"ENSDARG00000070964"
"34683";"ENSDART00000151361.2";"ENSDARG00000070964"
"34684";"ENSDART00000151447.3";"ENSDARG00000011571"
"34685";"ENSDART00000151540.2";"ENSDARG00000063726"
"34686";"ENSDART00000151618.2";"ENSDARG00000011571"
"34687";"ENSDART00000151970.2";"ENSDARG00000087663"
"34688";"ENSDART00000152837.2";"ENSDARG00000061631"
"34689";"ENSDART00000152898.2";"ENSDARG00000029036"
"34690";"ENSDART00000152970.2";"ENSDARG00000029036"
"34691";"ENSDART00000153182.2";"ENSDARG00000029036"
"34692";"ENSDART00000153385.2";"ENSDARG00000061631"
"34693";"ENSDART00000153436.2";"ENSDARG00000061631"
"34694";"ENSDART00000153486.3";"ENSDARG00000037066"
"34695";"ENSDART00000153768.3";"ENSDARG00000077495"
"34696";"ENSDART00000153780.3";"ENSDARG00000043085"
"34697";"ENSDART00000153827.2";"ENSDARG00000067796"
"34698";"ENSDART00000153832.3";"ENSDARG00000089183"
"34699";"ENSDART00000153923.3";"ENSDARG00000097876"
"34700";"ENSDART00000153937.3";"ENSDARG00000075949"
"34701";"ENSDART00000154083.2";"ENSDARG00000097134"
"34702";"ENSDART00000154138.2";"ENSDARG00000087985"
"34703";"ENSDART00000154195.2";"ENSDARG00000097394"
"34704";"ENSDART00000154248.3";"ENSDARG00000020548"
"34705";"ENSDART00000154256.3";"ENSDARG00000018967"
"34706";"ENSDART00000154306.2";"ENSDARG00000097657"
"34707";"ENSDART00000154342.3";"ENSDARG00000061732"
"34708";"ENSDART00000154479.2";"ENSDARG00000043275"
"34709";"ENSDART00000154753.2";"ENSDARG00000039325"
"34710";"ENSDART00000154825.3";"ENSDARG00000070339"
"34711";"ENSDART00000154928.2";"ENSDARG00000086025"
"34712";"ENSDART00000155000.2";"ENSDARG00000097031"
"34713";"ENSDART00000155382.2";"ENSDARG00000096854"
"34714";"ENSDART00000155470.2";"ENSDARG00000096856"
"34715";"ENSDART00000155608.2";"ENSDARG00000112960"
"34716";"ENSDART00000155632.3";"ENSDARG00000043275"
"34717";"ENSDART00000155633.3";"ENSDARG00000079010"
"34718";"ENSDART00000155880.2";"ENSDARG00000069603"
"34719";"ENSDART00000155966.2";"ENSDARG00000035023"
"34720";"ENSDART00000155970.2";"ENSDARG00000091792"
"34721";"ENSDART00000155990.3";"ENSDARG00000043275"
"34722";"ENSDART00000156162.2";"ENSDARG00000096965"
"34723";"ENSDART00000156324.2";"ENSDARG00000097152"
"34724";"ENSDART00000156540.3";"ENSDARG00000043275"
"34725";"ENSDART00000156574.2";"ENSDARG00000097256"
"34726";"ENSDART00000156679.2";"ENSDARG00000035023"
"34727";"ENSDART00000156724.2";"ENSDARG00000096901"
"34728";"ENSDART00000156813.2";"ENSDARG00000058413"
"34729";"ENSDART00000156949.2";"ENSDARG00000106749"
"34730";"ENSDART00000157094.2";"ENSDARG00000097584"
"34731";"ENSDART00000157310.2";"ENSDARG00000096941"
"34732";"ENSDART00000157319.2";"ENSDARG00000051823"
"34733";"ENSDART00000157490.2";"ENSDARG00000102144"
"34734";"ENSDART00000157915.2";"ENSDARG00000079973"
"34735";"ENSDART00000158124.2";"ENSDARG00000103380"
"34736";"ENSDART00000159138.2";"ENSDARG00000055022"
"34737";"ENSDART00000159326.2";"ENSDARG00000104068"
"34738";"ENSDART00000159627.2";"ENSDARG00000099031"
"34739";"ENSDART00000159814.2";"ENSDARG00000040237"
"34740";"ENSDART00000159863.2";"ENSDARG00000098161"
"34741";"ENSDART00000159965.2";"ENSDARG00000095152"
"34742";"ENSDART00000160640.2";"ENSDARG00000101301"
"34743";"ENSDART00000160849.2";"ENSDARG00000014181"
"34744";"ENSDART00000160936.2";"ENSDARG00000104169"
"34745";"ENSDART00000161461.2";"ENSDARG00000099577"
"34746";"ENSDART00000161469.2";"ENSDARG00000103380"
"34747";"ENSDART00000161562.2";"ENSDARG00000101277"
"34748";"ENSDART00000161833.3";"ENSDARG00000035023"
"34749";"ENSDART00000161855.2";"ENSDARG00000102927"
"34750";"ENSDART00000162217.2";"ENSDARG00000078973"
"34751";"ENSDART00000162249.2";"ENSDARG00000101635"
"34752";"ENSDART00000163525.2";"ENSDARG00000062531"
"34753";"ENSDART00000163686.2";"ENSDARG00000104169"
"34754";"ENSDART00000163877.3";"ENSDARG00000078106"
"34755";"ENSDART00000164067.3";"ENSDARG00000104733"
"34756";"ENSDART00000164179.2";"ENSDARG00000103187"
"34757";"ENSDART00000164223.2";"ENSDARG00000104881"
"34758";"ENSDART00000164595.2";"ENSDARG00000104733"
"34759";"ENSDART00000164699.3";"ENSDARG00000036695"
"34760";"ENSDART00000164750.3";"ENSDARG00000071565"
"34761";"ENSDART00000164759.2";"ENSDARG00000098161"
"34762";"ENSDART00000165546.2";"ENSDARG00000103167"
"34763";"ENSDART00000165562.2";"ENSDARG00000037967"
"34764";"ENSDART00000165803.2";"ENSDARG00000017398"
"34765";"ENSDART00000166407.2";"ENSDARG00000101641"
"34766";"ENSDART00000166502.2";"ENSDARG00000061885"
"34767";"ENSDART00000166906.2";"ENSDARG00000101641"
"34768";"ENSDART00000168275.2";"ENSDARG00000098247"
"34769";"ENSDART00000168526.2";"ENSDARG00000102358"
"34770";"ENSDART00000168639.2";"ENSDARG00000011583"
"34771";"ENSDART00000169013.2";"ENSDARG00000105036"
"34772";"ENSDART00000169157.2";"ENSDARG00000101524"
"34773";"ENSDART00000169188.2";"ENSDARG00000039325"
"34774";"ENSDART00000169270.2";"ENSDARG00000104733"
"34775";"ENSDART00000169380.2";"ENSDARG00000102048"
"34776";"ENSDART00000169401.2";"ENSDARG00000058939"
"34777";"ENSDART00000169921.2";"ENSDARG00000104178"
"34778";"ENSDART00000170792.2";"ENSDARG00000015356"
"34779";"ENSDART00000171077.2";"ENSDARG00000105036"
"34780";"ENSDART00000171150.2";"ENSDARG00000075697"
"34781";"ENSDART00000171304.2";"ENSDARG00000104626"
"34782";"ENSDART00000171319.2";"ENSDARG00000096854"
"34783";"ENSDART00000171427.2";"ENSDARG00000043085"
"34784";"ENSDART00000171451.2";"ENSDARG00000094001"
"34785";"ENSDART00000171556.2";"ENSDARG00000037967"
"34786";"ENSDART00000172353.3";"ENSDARG00000091926"
"34787";"ENSDART00000172800.2";"ENSDARG00000105450"
"34788";"ENSDART00000173024.2";"ENSDARG00000105481"
"34789";"ENSDART00000173129.2";"ENSDARG00000075021"
"34790";"ENSDART00000173156.2";"ENSDARG00000004302"
"34791";"ENSDART00000173218.2";"ENSDARG00000105188"
"34792";"ENSDART00000173610.2";"ENSDARG00000011545"
"34793";"ENSDART00000173648.2";"ENSDARG00000056725"
"34794";"ENSDART00000174813.2";"ENSDARG00000097134"
"34795";"ENSDART00000177640.2";"ENSDARG00000032218"
"34796";"ENSDART00000178021.2";"ENSDARG00000092556"
"34797";"ENSDART00000178567.2";"ENSDARG00000087893"
"34798";"ENSDART00000178686.2";"ENSDARG00000045574"
"34799";"ENSDART00000179699.1";"ENSDARG00000092028"
"34800";"ENSDART00000180002.1";"ENSDARG00000063682"
"34801";"ENSDART00000180458.1";"ENSDARG00000105188"
"34802";"ENSDART00000180657.1";"ENSDARG00000060410"
"34803";"ENSDART00000181610.1";"ENSDARG00000090099"
"34804";"ENSDART00000181612.1";"ENSDARG00000075021"
"34805";"ENSDART00000181681.1";"ENSDARG00000087985"
"34806";"ENSDART00000181707.1";"ENSDARG00000045893"
"34807";"ENSDART00000181755.1";"ENSDARG00000043569"
"34808";"ENSDART00000182281.1";"ENSDARG00000098247"
"34809";"ENSDART00000182431.1";"ENSDARG00000069603"
"34810";"ENSDART00000183055.1";"ENSDARG00000025667"
"34811";"ENSDART00000183271.1";"ENSDARG00000004302"
"34812";"ENSDART00000183332.1";"ENSDARG00000102927"
"34813";"ENSDART00000183945.1";"ENSDARG00000014181"
"34814";"ENSDART00000184185.1";"ENSDARG00000087985"
"34815";"ENSDART00000184386.1";"ENSDARG00000017230"
"34816";"ENSDART00000184448.1";"ENSDARG00000070339"
"34817";"ENSDART00000184903.1";"ENSDARG00000070560"
"34818";"ENSDART00000185061.1";"ENSDARG00000043569"
"34819";"ENSDART00000185317.1";"ENSDARG00000006691"
"34820";"ENSDART00000185368.1";"ENSDARG00000025108"
"34821";"ENSDART00000185456.1";"ENSDARG00000068507"
"34822";"ENSDART00000185493.1";"ENSDARG00000020334"
"34823";"ENSDART00000186332.1";"ENSDARG00000025670"
"34824";"ENSDART00000186359.1";"ENSDARG00000014059"
"34825";"ENSDART00000186732.1";"ENSDARG00000011571"
"34826";"ENSDART00000187043.1";"ENSDARG00000097876"
"34827";"ENSDART00000187245.1";"ENSDARG00000004199"
"34828";"ENSDART00000187405.1";"ENSDARG00000069603"
"34829";"ENSDART00000187609.1";"ENSDARG00000067796"
"34830";"ENSDART00000187812.1";"ENSDARG00000115038"
"34831";"ENSDART00000187954.1";"ENSDARG00000025108"
"34832";"ENSDART00000188210.1";"ENSDARG00000025108"
"34833";"ENSDART00000188257.1";"ENSDARG00000014181"
"34834";"ENSDART00000188317.1";"ENSDARG00000067796"
"34835";"ENSDART00000188586.1";"ENSDARG00000079010"
"34836";"ENSDART00000189271.1";"ENSDARG00000105188"
"34837";"ENSDART00000189320.1";"ENSDARG00000078102"
"34838";"ENSDART00000189441.1";"ENSDARG00000079542"
"34839";"ENSDART00000189670.1";"ENSDARG00000095590"
"34840";"ENSDART00000189900.1";"ENSDARG00000038153"
"34841";"ENSDART00000189966.1";"ENSDARG00000025667"
"34842";"ENSDART00000190240.1";"ENSDARG00000037967"
"34843";"ENSDART00000190407.1";"ENSDARG00000078187"
"34844";"ENSDART00000190523.1";"ENSDARG00000079542"
"34845";"ENSDART00000191178.1";"ENSDARG00000001969"
"34846";"ENSDART00000191195.1";"ENSDARG00000077691"
"34847";"ENSDART00000191235.1";"ENSDARG00000096941"
"34848";"ENSDART00000191459.1";"ENSDARG00000093269"
"34849";"ENSDART00000191948.1";"ENSDARG00000087893"
"34850";"ENSDART00000192021.1";"ENSDARG00000052734"
"34851";"ENSDART00000192053.1";"ENSDARG00000096901"
"34852";"ENSDART00000192427.1";"ENSDARG00000058413"
"34853";"ENSDART00000192531.1";"ENSDARG00000078770"
"34854";"ENSDART00000192607.1";"ENSDARG00000102144"
"34855";"ENSDART00000193439.1";"ENSDARG00000093606"
"34856";"ENSDART00000193725.1";"ENSDARG00000115038"
"34857";"ENSDART00000193727.1";"ENSDARG00000043569"
"34858";"ENSDART00000193817.1";"ENSDARG00000017398"
"34859";"ENSDART00000193860.1";"ENSDARG00000019973"
"34860";"ENSDART00000193882.1";"ENSDARG00000078317"
"34861";"ENSDART00000000831.9";"ENSDARG00000000760"
"34862";"ENSDART00000001159.11";"ENSDARG00000004115"
"34863";"ENSDART00000004923.9";"ENSDARG00000016086"
"34864";"ENSDART00000004964.8";"ENSDARG00000010250"
"34865";"ENSDART00000005331.8";"ENSDARG00000001930"
"34866";"ENSDART00000006091.8";"ENSDARG00000018698"
"34867";"ENSDART00000006923.7";"ENSDARG00000012072"
"34868";"ENSDART00000008096.8";"ENSDARG00000005612"
"34869";"ENSDART00000008224.5";"ENSDARG00000012485"
"34870";"ENSDART00000008243.8";"ENSDARG00000009505"
"34871";"ENSDART00000009790.9";"ENSDARG00000007099"
"34872";"ENSDART00000012194.9";"ENSDARG00000017821"
"34873";"ENSDART00000012855.7";"ENSDARG00000005945"
"34874";"ENSDART00000013745.6";"ENSDARG00000004082"
"34875";"ENSDART00000015418.7";"ENSDARG00000004297"
"34876";"ENSDART00000019413.11";"ENSDARG00000070723"
"34877";"ENSDART00000019818.9";"ENSDARG00000005972"
"34878";"ENSDART00000020256.7";"ENSDARG00000007715"
"34879";"ENSDART00000020970.8";"ENSDARG00000018178"
"34880";"ENSDART00000022688.7";"ENSDARG00000021372"
"34881";"ENSDART00000030324.8";"ENSDARG00000026796"
"34882";"ENSDART00000030658.7";"ENSDARG00000021891"
"34883";"ENSDART00000030794.6";"ENSDARG00000027131"
"34884";"ENSDART00000035080.7";"ENSDARG00000037267"
"34885";"ENSDART00000039466.5";"ENSDARG00000027182"
"34886";"ENSDART00000043774.6";"ENSDARG00000024124"
"34887";"ENSDART00000044429.8";"ENSDARG00000031269"
"34888";"ENSDART00000046783.5";"ENSDARG00000032285"
"34889";"ENSDART00000049007.6";"ENSDARG00000028786"
"34890";"ENSDART00000049177.8";"ENSDARG00000034522"
"34891";"ENSDART00000049687.8";"ENSDARG00000033382"
"34892";"ENSDART00000051114.8";"ENSDARG00000016868"
"34893";"ENSDART00000051539.5";"ENSDARG00000035553"
"34894";"ENSDART00000051825.7";"ENSDARG00000007369"
"34895";"ENSDART00000052122.5";"ENSDARG00000035904"
"34896";"ENSDART00000052712.6";"ENSDARG00000036293"
"34897";"ENSDART00000053011.8";"ENSDARG00000036493"
"34898";"ENSDART00000053295.7";"ENSDARG00000070348"
"34899";"ENSDART00000053685.6";"ENSDARG00000036967"
"34900";"ENSDART00000055047.7";"ENSDARG00000037777"
"34901";"ENSDART00000055890.7";"ENSDARG00000058154"
"34902";"ENSDART00000058370.8";"ENSDARG00000074184"
"34903";"ENSDART00000058407.6";"ENSDARG00000039931"
"34904";"ENSDART00000063359.7";"ENSDARG00000043154"
"34905";"ENSDART00000063365.6";"ENSDARG00000043157"
"34906";"ENSDART00000063832.6";"ENSDARG00000043480"
"34907";"ENSDART00000063950.7";"ENSDARG00000043561"
"34908";"ENSDART00000063953.6";"ENSDARG00000043562"
"34909";"ENSDART00000064149.5";"ENSDARG00000043685"
"34910";"ENSDART00000064554.4";"ENSDARG00000043972"
"34911";"ENSDART00000064558.4";"ENSDARG00000043976"
"34912";"ENSDART00000064614.9";"ENSDARG00000044011"
"34913";"ENSDART00000064655.4";"ENSDARG00000044038"
"34914";"ENSDART00000065659.5";"ENSDARG00000044684"
"34915";"ENSDART00000066270.4";"ENSDARG00000045075"
"34916";"ENSDART00000067444.8";"ENSDARG00000045885"
"34917";"ENSDART00000073609.6";"ENSDARG00000051902"
"34918";"ENSDART00000074270.6";"ENSDARG00000052419"
"34919";"ENSDART00000074478.4";"ENSDARG00000052594"
"34920";"ENSDART00000075588.6";"ENSDARG00000053554"
"34921";"ENSDART00000075619.4";"ENSDARG00000053571"
"34922";"ENSDART00000075975.4";"ENSDARG00000053858"
"34923";"ENSDART00000078235.6";"ENSDARG00000055831"
"34924";"ENSDART00000079419.7";"ENSDARG00000056862"
"34925";"ENSDART00000079593.6";"ENSDARG00000029832"
"34926";"ENSDART00000080576.6";"ENSDARG00000096594"
"34927";"ENSDART00000081419.6";"ENSDARG00000058535"
"34928";"ENSDART00000082169.5";"ENSDARG00000059139"
"34929";"ENSDART00000082237.6";"ENSDARG00000044102"
"34930";"ENSDART00000084114.6";"ENSDARG00000060016"
"34931";"ENSDART00000084416.6";"ENSDARG00000060149"
"34932";"ENSDART00000085719.5";"ENSDARG00000060656"
"34933";"ENSDART00000086104.7";"ENSDARG00000087574"
"34934";"ENSDART00000089095.6";"ENSDARG00000061993"
"34935";"ENSDART00000089533.7";"ENSDARG00000077188"
"34936";"ENSDART00000091158.5";"ENSDARG00000062788"
"34937";"ENSDART00000091489.5";"ENSDARG00000071709"
"34938";"ENSDART00000097864.6";"ENSDARG00000052419"
"34939";"ENSDART00000098604.4";"ENSDARG00000035514"
"34940";"ENSDART00000098616.6";"ENSDARG00000068256"
"34941";"ENSDART00000099723.4";"ENSDARG00000019160"
"34942";"ENSDART00000100111.5";"ENSDARG00000069033"
"34943";"ENSDART00000100287.6";"ENSDARG00000020602"
"34944";"ENSDART00000100320.6";"ENSDARG00000005394"
"34945";"ENSDART00000101295.5";"ENSDARG00000069538"
"34946";"ENSDART00000101658.6";"ENSDARG00000076280"
"34947";"ENSDART00000102120.6";"ENSDARG00000115106"
"34948";"ENSDART00000102239.3";"ENSDARG00000069957"
"34949";"ENSDART00000102498.5";"ENSDARG00000070050"
"34950";"ENSDART00000103132.3";"ENSDARG00000070338"
"34951";"ENSDART00000103139.4";"ENSDARG00000070346"
"34952";"ENSDART00000103146.4";"ENSDARG00000070351"
"34953";"ENSDART00000103147.4";"ENSDARG00000070352"
"34954";"ENSDART00000103355.4";"ENSDARG00000070434"
"34955";"ENSDART00000105013.6";"ENSDARG00000071164"
"34956";"ENSDART00000105073.3";"ENSDARG00000105334"
"34957";"ENSDART00000105692.5";"ENSDARG00000071468"
"34958";"ENSDART00000105721.6";"ENSDARG00000071478"
"34959";"ENSDART00000106627.7";"ENSDARG00000069957"
"34960";"ENSDART00000108994.3";"ENSDARG00000079278"
"34961";"ENSDART00000109394.3";"ENSDARG00000007097"
"34962";"ENSDART00000109860.4";"ENSDARG00000074469"
"34963";"ENSDART00000110906.5";"ENSDARG00000077013"
"34964";"ENSDART00000111435.4";"ENSDARG00000075139"
"34965";"ENSDART00000111454.5";"ENSDARG00000080019"
"34966";"ENSDART00000111587.4";"ENSDARG00000016868"
"34967";"ENSDART00000111754.4";"ENSDARG00000077431"
"34968";"ENSDART00000111810.4";"ENSDARG00000075706"
"34969";"ENSDART00000112308.4";"ENSDARG00000074819"
"34970";"ENSDART00000113367.4";"ENSDARG00000074985"
"34971";"ENSDART00000114328.5";"ENSDARG00000075245"
"34972";"ENSDART00000114779.3";"ENSDARG00000079369"
"34973";"ENSDART00000115077.4";"ENSDARG00000079035"
"34974";"ENSDART00000115123.4";"ENSDARG00000074910"
"34975";"ENSDART00000115172.4";"ENSDARG00000074544"
"34976";"ENSDART00000115296.4";"ENSDARG00000079796"
"34977";"ENSDART00000121473.3";"ENSDARG00000058148"
"34978";"ENSDART00000121504.3";"ENSDARG00000035553"
"34979";"ENSDART00000123565.4";"ENSDARG00000079782"
"34980";"ENSDART00000123739.4";"ENSDARG00000045075"
"34981";"ENSDART00000124461.3";"ENSDARG00000079782"
"34982";"ENSDART00000124874.4";"ENSDARG00000036967"
"34983";"ENSDART00000125161.3";"ENSDARG00000004082"
"34984";"ENSDART00000125171.4";"ENSDARG00000112070"
"34985";"ENSDART00000125715.3";"ENSDARG00000006008"
"34986";"ENSDART00000125770.3";"ENSDARG00000091388"
"34987";"ENSDART00000126866.3";"ENSDARG00000091535"
"34988";"ENSDART00000127384.3";"ENSDARG00000092809"
"34989";"ENSDART00000128149.3";"ENSDARG00000042660"
"34990";"ENSDART00000128446.4";"ENSDARG00000001930"
"34991";"ENSDART00000128504.4";"ENSDARG00000088036"
"34992";"ENSDART00000128784.4";"ENSDARG00000079782"
"34993";"ENSDART00000128935.2";"ENSDARG00000056862"
"34994";"ENSDART00000129264.2";"ENSDARG00000087828"
"34995";"ENSDART00000129857.3";"ENSDARG00000070723"
"34996";"ENSDART00000130090.3";"ENSDARG00000070343"
"34997";"ENSDART00000130179.3";"ENSDARG00000004260"
"34998";"ENSDART00000130260.3";"ENSDARG00000070348"
"34999";"ENSDART00000130936.3";"ENSDARG00000035514"
"35000";"ENSDART00000131474.2";"ENSDARG00000043154"
"35001";"ENSDART00000131507.2";"ENSDARG00000095059"
"35002";"ENSDART00000131694.2";"ENSDARG00000024717"
"35003";"ENSDART00000131755.2";"ENSDARG00000068926"
"35004";"ENSDART00000131922.2";"ENSDARG00000043154"
"35005";"ENSDART00000132058.2";"ENSDARG00000069453"
"35006";"ENSDART00000132241.5";"ENSDARG00000041915"
"35007";"ENSDART00000132533.2";"ENSDARG00000074184"
"35008";"ENSDART00000132622.3";"ENSDARG00000058154"
"35009";"ENSDART00000132955.2";"ENSDARG00000075706"
"35010";"ENSDART00000133010.2";"ENSDARG00000043972"
"35011";"ENSDART00000133023.3";"ENSDARG00000045075"
"35012";"ENSDART00000133505.2";"ENSDARG00000043157"
"35013";"ENSDART00000133622.2";"ENSDARG00000068926"
"35014";"ENSDART00000133760.2";"ENSDARG00000070351"
"35015";"ENSDART00000133843.3";"ENSDARG00000004227"
"35016";"ENSDART00000133884.2";"ENSDARG00000053858"
"35017";"ENSDART00000134032.2";"ENSDARG00000033345"
"35018";"ENSDART00000134173.2";"ENSDARG00000010250"
"35019";"ENSDART00000134523.2";"ENSDARG00000095748"
"35020";"ENSDART00000134662.2";"ENSDARG00000092745"
"35021";"ENSDART00000135153.2";"ENSDARG00000062192"
"35022";"ENSDART00000135177.2";"ENSDARG00000092487"
"35023";"ENSDART00000135383.3";"ENSDARG00000091212"
